# IKS4A1 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
325942566,-12,11,1001,-157,411,341
325950585,-12,11,1001,-210,420,350
325951119,-11,11,1001,-210,420,350
325959137,-11,11,1001,-245,358,385
325959670,-11,11,1002,-245,358,385
325967689,-11,11,1002,-210,411,358
325968222,-11,12,1003,-210,411,358
325976242,-12,12,1003,-288,411,332
325984786,-12,12,1001,-236,385,323
325993330,-12,12,1002,-210,358,332
326001874,-12,10,1001,-218,367,358
326010419,-11,11,1002,-218,393,350
326018963,-11,11,1002,-218,411,350
326027507,-11,11,1003,-253,446,385
326028358,-11,11,1003,-253,446,385
326036018,-11,11,1003,-245,385,341
326044563,-12,12,1002,-271,402,315
326053107,-11,11,1001,-306,367,358
326061652,-10,11,1002,-288,341,376
326069988,-10,11,1002,-253,428,367
326070521,-11,11,1001,-253,428,367
326078540,-11,11,1001,-218,385,376
326079073,-11,12,1003,-218,385,376
326087095,-11,12,1003,-280,411,350
326087628,-11,11,1002,-280,411,350
326095649,-11,11,1002,-271,341,315
326096182,-12,12,1002,-271,341,315
326104203,-12,12,1002,-315,262,341
326104736,-12,11,1002,-315,262,341
326112757,-12,10,1002,-271,367,367
326121302,-11,10,1001,-271,323,350
326129431,-11,10,1001,-271,323,350
326129855,-12,11,1003,-236,350,376
326138400,-12,11,1001,-175,420,350
326146944,-12,11,1002,-210,393,367
326155489,-11,11,1001,-218,367,341
326164033,-11,11,1003,-192,323,350
326172577,-11,10,1001,-166,367,341
326180913,-11,10,1001,-175,376,306
326181446,-11,11,1001,-175,376,306
326189467,-11,11,1001,-192,341,350
326190000,-12,11,1003,-192,341,350
326198020,-12,11,1003,-262,315,367
326198553,-11,11,1003,-262,315,367
326206573,-11,11,1003,-227,393,367
326207106,-11,10,1002,-227,393,367
326215126,-11,10,1002,-262,455,367
326215659,-11,11,1002,-262,455,367
326223680,-11,10,1001,-210,385,350
326230561,-11,10,1001,-210,385,350
326232233,-11,10,1002,-183,411,385
326240777,-11,11,1003,-140,358,367
326249321,-12,10,1002,-148,411,358
326257866,-11,12,1002,-78,376,323
326266410,-11,11,1001,-122,428,306
326274955,-11,11,1000,-96,420,306
326283499,-11,11,1001,-148,411,306
326292044,-11,12,1002,-183,446,385
326300380,-11,12,1002,-236,420,393
326300913,-10,12,1002,-236,420,393
326308932,-10,12,1002,-210,437,420
326309465,-11,12,1003,-210,437,420
326317485,-11,12,1003,-288,516,393
326318018,-11,12,1003,-288,516,393
326326037,-11,12,1003,-350,411,358
326326570,-10,11,1002,-350,411,358
326331473,-10,11,1002,-350,411,358
326334600,-10,11,1002,-297,393,385
326335133,-14,10,1002,-297,393,385
326343154,-11,12,1003,-262,420,393
326351698,-11,13,1000,-280,358,428
326360242,-10,10,1003,-253,393,420
326368787,-12,10,1000,-245,385,393
326377331,-12,11,1003,-236,402,376
326385875,-12,10,1003,-183,402,341
326394420,-11,11,1000,-157,385,358
326402964,-11,13,1003,-175,446,411
326411301,-11,13,1003,-201,385,332
326411834,-12,8,1001,-201,385,332
326419854,-12,8,1001,-148,411,341
326420387,-11,12,1000,-148,411,341
326428408,-11,12,1000,-157,367,350
326428941,-10,10,1001,-157,367,350
326432388,-10,10,1001,-157,367,350
326436970,-10,10,1001,-192,358,315
326437503,-11,11,1001,-192,358,315
326445523,-11,11,1002,-210,402,297
326454068,-12,12,1002,-192,402,280
326462612,-13,14,1001,-183,280,236
326471156,-8,13,1004,-201,315,288
326479700,-12,9,1001,-262,253,323
326488244,-11,10,1002,-236,385,262
326496788,-10,13,1002,-253,288,332
326505332,-12,11,1002,-297,341,236
326513877,-11,11,1003,-341,350,262
326522213,-11,11,1003,-262,367,341
326522747,-11,11,1002,-262,367,341
326530768,-11,11,1002,-210,315,323
326531301,-10,11,1002,-210,315,323
326533501,-10,11,1002,-210,315,323
326539330,-10,11,1002,-253,411,341
326539864,-12,10,1002,-253,411,341
326547885,-12,10,1002,-218,437,341
326548418,-12,12,1002,-218,437,341
326556439,-12,12,1002,-183,332,52
326556972,-10,12,1001,-183,332,52
326564993,-11,12,1005,-192,455,253
326573538,-10,7,1003,-192,533,253
326582082,-10,11,1005,-96,682,288
326590627,-11,12,998,-26,761,280
326599170,-10,15,1002,-140,656,157
326607714,-16,9,995,-210,525,87
326616259,-12,10,1002,-297,420,350
326624596,-12,10,1002,-280,323,393
326625129,-12,11,1005,-280,323,393
326633147,-12,11,1005,-227,315,411
326633681,-12,9,1001,-227,315,411
326634424,-12,9,1001,-227,315,411
326641708,-12,9,1001,-262,297,376
326642241,-11,13,1002,-262,297,376
326650262,-11,13,1002,-253,148,306
326650795,-12,10,1000,-253,148,306
326658816,-12,10,1000,-236,297,358
326659350,-10,11,1002,-236,297,358
326667371,-11,12,1001,-227,306,437
326675914,-12,10,1004,-183,367,490
326684459,-10,9,1005,-70,498,481
326693003,-10,11,1003,-192,560,516
326701548,-12,9,1001,-157,586,498
326710092,-15,4,1002,-175,743,603
326718636,-13,17,999,-148,717,367
326727180,-6,17,1006,-253,463,218
326735517,-6,17,1006,-253,463,218
326735732,-17,4,1000,-122,533,411
326744069,-17,4,1000,-175,603,306
326744602,-11,11,1002,-175,603,306
326752622,-11,11,1002,-297,507,341
326753155,-10,19,1002,-297,507,341
326761176,-10,19,1002,-175,402,148
326761709,-12,11,1001,-175,402,148
326769730,-12,11,1001,-210,420,157
326770263,-11,13,1001,-210,420,157
326778283,-11,13,1001,-218,428,253
326778816,-12,11,1004,-218,428,253
326786837,-11,11,1000,-253,525,245
326795382,-12,10,1002,-288,393,271
326803926,-11,11,1002,-253,437,297
326812471,-12,13,1001,-262,428,297
326821015,-12,9,1001,-227,420,262
326829560,-12,11,1002,-253,411,297
326836441,-12,11,1002,-253,411,297
326837904,-12,11,1002,-280,341,288
326838437,-10,11,1004,-280,341,288
326846459,-10,11,1004,-271,367,315
326846992,-12,12,1000,-271,367,315
326855014,-12,12,1000,-262,306,280
326855547,-11,11,1002,-262,306,280
326863566,-11,11,1002,-280,358,271
326864099,-12,11,1001,-280,358,271
326872120,-11,12,1000,-253,367,297
326880664,-11,11,1003,-175,446,253
326889207,-11,11,1002,-218,490,245
326897751,-12,11,1002,-201,446,175
326906295,-10,13,1004,-227,420,35
326914839,-11,13,1001,-201,472,-166
326923383,-13,9,1001,-192,455,-323
326931720,-13,9,1001,-253,420,-148
326932253,-12,10,999,-253,420,-148
326937363,-12,10,999,-253,420,-148
326940282,-12,10,999,-192,341,-280
326940815,-11,16,999,-192,341,-280
326948835,-11,16,999,-192,376,-507
326949368,-13,10,1003,-192,376,-507
326957390,-13,10,1003,-262,271,-210
326957923,-12,9,1001,-262,271,-210
326965942,-12,9,1001,-218,350,-175
326966475,-11,11,1002,-218,350,-175
326974496,-12,10,1002,-245,297,-131
326983040,-13,12,999,-236,288,-43
326991584,-13,10,1001,-271,236,17
327000128,-12,9,1001,-288,227,157
327008671,-11,10,1002,-236,236,245
327017216,-10,10,1003,-262,315,288
327025760,-10,10,1005,-166,428,341
327034304,-11,11,1003,-183,437,350
327038484,-11,11,1003,-183,437,350
327042650,-11,11,1003,-192,437,385
327043183,-11,12,1002,-192,437,385
327051202,-11,12,1002,-175,428,376
327051736,-12,10,1001,-175,428,376
327059757,-12,10,1001,-183,481,367
327060290,-12,11,1001,-183,481,367
327068311,-12,11,1001,-192,490,358
327068844,-11,12,1002,-192,490,358
327076865,-11,12,1003,-262,463,306
327085410,-11,11,1002,-245,428,306
327093955,-11,12,1002,-218,463,236
327102499,-12,11,1000,-183,463,201
327111044,-12,12,1002,-175,455,183
327119588,-12,11,1001,-218,428,105
327128132,-12,11,1003,-236,358,-17
327136676,-11,12,1002,-201,341,-140
327139400,-11,12,1002,-201,341,-140
327145229,-12,11,1001,-253,350,-210
327153565,-12,11,1001,-210,323,-175
327154099,-11,11,1002,-210,323,-175
327162119,-11,11,1002,-227,315,-78
327162652,-11,11,1002,-227,315,-78
327170672,-11,11,1002,-280,358,-78
327171206,-12,11,1002,-280,358,-78
327179226,-12,11,1002,-253,315,-210
327179759,-11,15,1003,-253,315,-210
327187780,-11,15,1003,-350,315,-411
327188313,-12,12,1002,-350,315,-411
327196334,-12,13,1000,-280,288,-568
327204878,-12,8,1003,-288,332,-463
327213423,-11,10,1001,-288,376,-70
327221968,-11,11,1002,-227,332,-43
327230512,-12,10,1001,-253,367,-17
327239057,-12,10,1001,-271,437,52
327240533,-12,10,1001,-271,437,52
327247610,-12,10,1003,-227,376,70
327255946,-12,10,1003,-227,332,70
327256479,-12,9,1002,-227,332,70
327264500,-12,9,1002,-245,323,131
327265033,-12,11,1001,-245,323,131
327273054,-12,11,1001,-218,262,61
327273587,-12,11,1002,-218,262,61
327281608,-12,11,1002,-236,297,0
327282141,-12,11,1000,-236,297,0
327290161,-12,11,1000,-245,306,17
327290694,-12,11,1002,-245,306,17
327298714,-12,11,1001,-262,288,17
327307259,-12,11,1002,-280,306,78
327315803,-12,12,1003,-280,323,43
327324347,-13,12,1001,-297,315,-35
327332891,-12,11,1001,-236,288,-17
327341436,-12,13,1002,-245,315,-70
327349981,-13,13,1002,-288,393,-306
327358526,-6,5,1004,-288,437,-288
327366862,-6,5,1004,-210,481,210
327367395,-8,7,1002,-210,481,210
327375414,-8,7,1002,-175,507,306
327375947,-11,10,1001,-175,507,306
327383967,-11,10,1001,-210,437,236
327384500,-11,11,1001,-210,437,236
327392520,-11,11,1001,-166,420,78
327393053,-11,13,1002,-166,420,78
327401074,-11,13,1002,-175,350,-183
327401607,-13,12,1002,-175,350,-183
327409629,-12,10,1002,-227,358,-166
327418173,-12,11,1002,-271,323,-105
327426717,-13,13,1002,-236,288,-183
327435262,-12,11,1002,-218,358,-157
327442559,-12,11,1002,-218,358,-157
327443815,-16,15,1001,-253,262,-262
327452360,-17,16,1003,-315,297,-656
327460904,-16,15,1001,-332,411,-945
327469242,-16,15,1001,-271,402,-1820
327469775,-29,30,1002,-271,402,-1820
327477796,-29,30,1002,-288,350,-2957
327478329,-10,13,1003,-288,350,-2957
327486350,-10,13,1003,-341,341,-2668
327486883,-8,5,1002,-341,341,-2668
327494904,-8,5,1002,-236,350,-1898
327495437,-2,0,1001,-236,350,-1898
327503456,-2,0,1001,-262,341,-1102
327503989,-3,3,1002,-262,341,-1102
327512009,-6,6,1002,-210,376,-542
327520553,-7,7,1002,-218,411,-35
327529097,-12,11,1002,-218,376,122
327537642,-14,14,1002,-210,358,-17
327543484,-14,14,1002,-210,358,-17
327546194,-12,13,1003,-297,411,-218
327554739,-11,9,1001,-210,393,-245
327563283,-11,10,1000,-192,411,-87
327571827,-14,12,1001,-157,437,-166
327580164,-14,12,1001,-262,218,-376
327580697,-15,13,999,-262,218,-376
327588716,-15,13,999,-332,-393,-437
327589249,-14,11,997,-332,-393,-437
327597271,-14,11,997,-437,-761,-612
327597804,-17,16,1001,-437,-761,-612
327605826,-17,16,1001,-420,-682,-1067
327606359,-13,14,1002,-420,-682,-1067
327614380,-13,14,1002,87,1216,-4707
327614913,-47,82,1059,87,1216,-4707
327622933,19,24,977,376,2292,-11891
327631478,19,-14,990,0,1190,-10036
327640022,-6,21,995,-157,218,-9353
327644408,-6,21,995,-157,218,-9353
327648575,-12,12,991,-78,481,-10193
327657118,-22,4,993,-525,-1137,-10185
327665663,-29,30,1008,-595,-1111,-10036
327674207,-12,34,1008,-586,-875,-12390
327682544,-12,34,1008,113,1767,-12888
327683077,-1,0,1032,113,1767,-12888
327691097,-1,0,1032,455,2511,-12635
327691630,-26,21,978,455,2511,-12635
327699651,-26,21,978,-61,-87,-17622
327700185,-41,61,985,-61,-87,-17622
327708205,-41,61,985,-157,-1601,-22067
327708739,-32,47,984,-157,-1601,-22067
327716760,-32,47,984,-796,-3640,-19941
327717293,48,-53,1007,-796,-3640,-19941
327725314,23,3,1075,-131,866,-16336
327733858,-17,-2,991,1216,6930,-14848
327742402,-32,8,912,-918,-2870,-13133
327745542,-32,8,912,-918,-2870,-13133
327750955,8,-4,1078,-647,-2415,-12687
327759499,3,-14,1028,1242,6168,-11655
327768044,-21,16,956,-402,-525,-9738
327776588,-4,0,977,271,1995,-8636
327785132,-12,14,1016,-420,17,-8592
327793676,-14,10,1026,-315,227,-8443
327802220,-14,-12,984,157,918,-7245
327810557,-14,-12,984,-183,201,-4383
327811090,-26,-4,990,-183,201,-4383
327819111,-26,-4,990,-306,253,-2546
327819644,-20,7,1012,-306,253,-2546
327827666,-20,7,1012,-183,420,-2178
327828199,-20,16,1010,-183,420,-2178
327836220,-20,16,1010,-105,560,-2450
327836753,-17,15,1001,-105,560,-2450
327844774,-17,15,1001,-131,490,-3552
327845307,-34,35,998,-131,490,-3552
327846468,-34,35,998,-131,490,-3552
327853336,-24,33,989,-26,376,-5503
327861880,32,-25,973,-700,-2415,-4733
327870424,-29,21,1032,-936,-3027,-3115
327878969,-22,32,997,-752,-1426,-3255
327887512,-55,36,991,-743,-2362,-6405
327896057,-47,100,1037,-350,-682,-12337
327904602,1,33,1046,498,3473,-18165
327913146,3,13,1007,1330,7428,-19600
327921690,-21,-3,916,218,227,-19862
327930234,65,-80,1019,-1085,-2038,-15032
327938570,65,-80,1019,-428,-376,-10281
327939103,29,-21,1018,-428,-376,-10281
327947125,29,-21,1018,-52,1163,-8610
327947659,0,6,1010,-52,1163,-8610
327955677,0,6,1010,26,1732,-8373
327956210,-23,4,1004,26,1732,-8373
327964231,-23,4,1004,148,1723,-7918
327964764,-18,9,1003,148,1723,-7918
327972785,-14,1,996,-70,1041,-7227
327981330,-17,-8,996,-43,717,-5573
327989874,-17,4,1000,-218,280,-4313
327998419,-26,-4,1001,-245,323,-2686
328006963,-11,14,1005,-315,315,-1382
328015508,-9,6,1001,-288,358,-1181
328024052,-18,17,1001,-175,393,-1146
328032596,-22,25,1000,-175,437,-1977
328041141,-29,33,1002,-131,332,-3613
328048438,-29,33,1002,-131,332,-3613
328049485,-29,33,1002,-157,472,-4593
328050018,-8,6,1002,-157,472,-4593
328058039,-8,6,1002,-105,446,-3648
328058572,4,-8,1001,-105,446,-3648
328066592,4,-8,1001,-148,446,-1190
328067125,12,-19,1002,-148,446,-1190
328075146,12,-19,1002,-253,420,245
328075679,-13,11,1004,-253,420,245
328083700,-12,10,1002,-218,437,122
328092244,-12,11,1003,-192,385,140
328100788,-12,9,1002,-218,411,148
328109332,-11,11,1001,-192,437,148
328117877,-13,13,1001,-218,393,175
328126213,-13,13,1001,-192,350,8
328126747,-14,12,1002,-192,350,8
328134768,-14,12,1002,-227,367,-323
328135301,-18,16,1001,-227,367,-323
328143322,-18,16,1001,-175,271,-1067
328143855,-22,22,1002,-175,271,-1067
328149381,-22,22,1002,-175,271,-1067
328151884,-22,22,1002,-201,183,-1452
328152417,-5,4,1004,-201,183,-1452
328160438,-3,0,1002,-201,306,-551
328168983,-13,10,1001,-201,341,-192
328177527,-13,11,1001,-183,358,-288
328186072,-12,11,1001,-175,306,-323
328194616,-15,13,1002,-140,306,-420
328202953,-15,13,1002,-113,271,-980
328203486,-18,19,1001,-113,271,-980
328211507,-18,19,1001,-175,201,-1347
328212039,-9,10,1004,-175,201,-1347
328220059,-9,10,1004,-140,472,-1041
328220592,-6,1,1005,-140,472,-1041
328228613,-6,1,1005,-218,455,-236
328229146,-7,7,1001,-218,455,-236
328237167,-12,10,1003,-201,358,61
328245711,-12,8,1002,-183,428,131
328250513,-12,8,1002,-183,428,131
328254264,-11,10,1001,-227,481,236
328262808,-11,11,1003,-183,420,288
328271352,-11,12,1003,-218,428,297
328279896,-12,10,1002,-227,393,288
328288441,-12,10,1003,-218,472,323
328296777,-12,10,1003,-253,420,253
328297310,-12,10,1001,-253,420,253
328305329,-12,10,1001,-218,446,315
328305863,-12,10,1000,-218,446,315
328313884,-12,10,1000,-218,411,323
328314417,-12,11,1001,-218,411,323
328322438,-12,11,1001,-236,350,306
328322972,-11,11,1003,-236,350,306
328330993,-11,11,1003,-253,385,332
328339537,-12,11,1003,-253,376,323
328348081,-13,12,1000,-201,402,280
328351428,-13,12,1000,-201,402,280
328356634,-14,13,1002,-140,341,87
328365178,-17,14,1002,-192,437,-227
328373722,-10,11,1003,-262,367,-411
328382059,-10,11,1003,-280,463,52
328382592,-8,9,1002,-280,463,52
328390611,-8,9,1002,-227,280,-148
328391144,-20,16,1003,-227,280,-148
328399162,-20,16,1003,-280,358,-910
328399696,-17,18,1004,-280,358,-910
328407717,-17,18,1004,-297,358,-1260
328408250,-13,12,1000,-297,358,-1260
328416271,-23,18,986,-455,-253,-1505
328424816,-48,64,976,-1006,-3010,-3307
328433359,-49,122,989,-1478,-5136,-13405
328441905,-64,116,1042,-1785,-5416,-24727
328450449,-97,106,1056,691,3491,-34343
328452548,-97,106,1056,691,3491,-34343
328459001,-103,104,915,411,-166,-43767
328467545,-64,53,1032,-1268,-5337,-49857
328475880,-64,53,1032,245,-350,-55457
328476413,-62,60,1028,245,-350,-55457
328484433,-62,60,1028,446,4121,-60830
328484967,-50,39,1021,446,4121,-60830
328492986,-50,39,1021,35,-1181,-65476
328493519,-50,84,928,35,-1181,-65476
328501538,-50,84,928,-140,-1662,-71330
328502071,-34,59,1067,-140,-1662,-71330
328510090,-47,59,942,481,2633,-76921
328518634,-23,37,1041,-148,-2047,-81095
328527178,-11,41,1025,420,2371,-84271
328535723,-29,52,994,901,1233,-87027
328544267,-13,48,975,-52,770,-89118
328552811,-32,49,974,542,393,-91525
328561356,-4,37,1066,-26,-560,-93983
328569900,-13,63,956,1513,3097,-97142
328578236,-13,63,956,-61,-3867,-99496
328578770,-11,41,989,-61,-3867,-99496
328586791,-11,41,989,122,2747,-103031
328587324,1,38,1054,122,2747,-103031
328595345,1,38,1054,1032,1435,-107170
328595878,-2,63,952,1032,1435,-107170
328603900,-2,63,952,-831,-6125,-110608
328604433,-9,55,981,-831,-6125,-110608
328612453,13,32,1063,-420,-1811,-114476
328620997,7,38,1029,1706,5766,-118300
328629541,-6,57,969,2292,5661,-122027
328638086,0,48,957,-621,-3640,-125807
328646631,30,37,1069,542,-131,-129237
328654552,30,37,1069,542,-131,-129237
328655183,9,40,986,2353,5075,-131845
328663728,19,55,955,-332,-3045,-134216
328672272,38,35,1093,402,1120,-137532
328680817,15,44,926,743,-1828,-139317
328689361,22,21,981,1163,2292,-141531
328697697,22,21,981,1050,227,-141890
328698230,40,17,1024,1050,227,-141890
328706250,40,17,1024,227,-306,-142318
328706783,33,32,986,227,-306,-142318
328714804,33,32,986,472,-1452,-140787
328715337,42,6,1015,472,-1452,-140787
328723358,42,6,1015,1120,-691,-138626
328723891,42,-7,1056,1120,-691,-138626
328731912,42,-7,1056,-245,210,-134723
328732445,38,-3,1041,-245,210,-134723
328740465,38,-3,1041,1828,945,-131608
328740998,38,-3,975,1828,945,-131608
328749020,33,-25,964,-43,-621,-127295
328755485,33,-25,964,-43,-621,-127295
328757571,32,-39,988,822,-568,-121152
328766115,35,-24,995,927,-122,-113715
328774660,28,-29,966,577,61,-107353
328783204,36,-30,1073,-402,-1750,-100205
328791748,14,-37,1000,1102,1426,-94246
328800292,26,-38,960,-131,743,-87045
328808629,26,-38,960,262,288,-80438
328809162,-1,-48,931,262,288,-80438
328817184,-1,-48,931,595,-288,-70341
328817717,6,-50,993,595,-288,-70341
328825737,6,-50,993,-385,-1715,-61468
328826270,35,-69,1131,-385,-1715,-61468
328834290,35,-69,1131,201,245,-52508
328834823,18,-69,1000,201,245,-52508
328842844,7,-69,1008,262,262,-43723
328851389,22,-59,995,236,1303,-34991
328856399,22,-59,995,236,1303,-34991
328859941,38,-53,965,-341,-586,-28385
328868485,42,-54,1036,-367,-280,-22907
328877029,40,-53,1008,218,673,-17368
328885574,-124,174,886,157,1076,-13212
328894118,-50,8,1110,796,936,-29190
328902454,-50,8,1110,498,1881,-36146
328902987,198,-84,986,498,1881,-36146
328911009,198,-84,986,341,743,-19101
328911542,174,-204,1029,341,743,-19101
328919563,174,-204,1029,-796,-1155,-3902
328920096,58,-177,951,-796,-1155,-3902
328928117,58,-177,951,-1032,-1146,3561
328928650,1,-59,1014,-1032,-1146,3561
328936671,-72,44,1064,-726,8,3526
328945215,-91,86,941,96,857,3780
328953760,-72,115,1015,-201,61,2458
328957522,-72,115,1015,-201,61,2458
328962312,-1,-3,1009,-481,350,-166
328970857,-2,12,1005,-166,297,708
328979402,-24,-1,1006,-122,533,87
328987738,-24,-1,1006,-323,288,420
328988271,-7,25,980,-323,288,420
328996292,-7,25,980,-183,376,525
328996826,-9,-5,1027,-183,376,525
329004846,-9,-5,1027,-245,568,-8
329005379,-12,5,990,-245,568,-8
329013399,-12,5,990,-175,271,621
329013932,-12,21,996,-175,271,621
329021953,-12,21,996,-227,402,192
329022486,-15,-7,1021,-227,402,192
329030507,-3,16,988,-218,481,253
329039051,-15,3,1002,-262,332,490
329047595,-14,6,1000,-280,420,70
329056139,-4,13,1005,-148,490,507
329058447,-4,13,1005,-148,490,507
329064691,-12,-8,1003,-288,437,210
329073236,-9,17,994,-271,262,350
329081572,-9,17,994,-192,332,498
329082105,-12,3,1011,-192,332,498
329090124,-12,3,1011,-227,507,192
329090658,-11,1,993,-227,507,192
329098679,-11,1,993,-192,271,551
329099212,-8,15,999,-192,271,551
329107233,-8,15,999,-201,420,367
329107766,-15,-1,1011,-201,420,367
329115787,-15,-1,1011,-140,446,350
329116320,-9,13,995,-140,446,350
329124341,-13,4,1005,-227,288,516
329132886,-14,4,1002,-253,376,245
329141431,-9,15,1000,-148,463,420
329149975,-12,-1,1003,-201,411,306
329158519,-10,12,1000,-253,376,297
329159371,-10,12,1000,-253,376,297
329167030,-13,7,1007,-236,411,420
329175574,-13,1,997,-210,428,227
329184118,-8,13,1003,-218,288,428
329192662,-13,1,1007,-227,402,332
329200997,-13,1,1007,-210,490,262
329201530,-11,12,998,-210,490,262
329209550,-11,12,998,-227,332,428
329210083,-12,6,1004,-227,332,428
329218104,-12,6,1004,-332,376,253
329218637,-11,3,1004,-332,376,253
329226659,-11,3,1004,-245,437,420
329227192,-11,12,998,-245,437,420
329235213,-13,1,1003,-183,376,358
329243758,-9,8,1004,-253,367,297
329252302,-11,6,1004,-210,428,411
329260431,-11,6,1004,-210,428,411
329260855,-13,3,1000,-218,420,245
329269399,-10,11,1002,-201,323,376
329277944,-11,1,1003,-245,385,332
329286488,-10,8,996,-218,437,306
329295033,-11,8,1002,-236,385,393
329303369,-11,8,1002,-166,446,297
329303902,-11,2,1005,-166,446,297
329311923,-11,2,1005,-183,350,393
329312456,-9,9,1001,-183,350,393
329320474,-9,9,1001,-192,350,376
329321007,-13,6,1002,-192,350,376
329329028,-13,6,1002,-245,376,297
329329561,-13,10,1003,-245,376,297
329337582,-10,6,1002,-253,411,393
329346126,-11,3,1001,-245,350,323
329354670,-12,10,1002,-218,376,358
329361552,-12,10,1002,-218,376,358
329363223,-13,5,1002,-201,411,358
329371767,-11,7,1001,-175,393,245
329380104,-11,7,1001,-245,306,323
329380637,-10,8,1003,-245,306,323
329388658,-10,8,1003,-192,420,280
329389192,-12,6,1003,-192,420,280
329397211,-12,6,1003,-218,411,262
329397744,-11,8,1000,-218,411,262
329405765,-11,8,1000,-201,402,236
329406298,-11,4,1001,-201,402,236
329414320,-12,6,1003,-227,376,236
329422864,-12,6,1001,-236,411,253
329431409,-11,5,1000,-210,420,183
329439953,-11,7,1002,-183,350,166
329448498,-11,7,1002,-227,402,78
329457042,-11,7,1001,-192,437,0
329462469,-11,7,1001,-192,437,0
329465387,-11,7,1001,-201,402,8
329465920,-10,5,1002,-201,402,8
329473941,-10,5,1002,-271,376,87
329474474,-9,4,1000,-271,376,87
329482493,-9,4,1000,-253,393,166
329483026,-11,7,1002,-253,393,166
329491046,-11,7,1002,-227,420,192
329491580,-11,7,1001,-227,420,192
329499601,-11,7,1001,-201,376,201
329500134,-12,7,1002,-201,376,201
329508155,-11,8,1002,-175,376,148
329516699,-11,8,1002,-210,420,113
329525243,-11,7,1001,-201,393,52
329533788,-12,7,1003,-166,393,78
329542332,-12,6,1002,-218,367,122
329550876,-11,7,1003,-210,367,122
329559421,-12,6,1002,-227,437,113
329563392,-12,6,1002,-227,437,113
329567765,-12,6,1002,-201,358,131
329568298,-11,6,1002,-201,358,131
329576320,-11,6,1002,-201,350,78
329576853,-11,6,1002,-201,350,78
329584874,-11,6,1002,-201,341,113
329585407,-10,6,1001,-201,341,113
329593428,-10,6,1001,-183,420,96
329593961,-11,6,1003,-183,420,96
329601982,-11,6,1003,-192,402,78
329602516,-12,5,1003,-192,402,78
329610537,-12,5,1002,-192,402,148
329619080,-11,8,1002,-210,402,175
329627624,-11,6,1000,-201,376,192
329636168,-11,6,1001,-262,446,192
329644711,-11,6,1003,-218,420,210
329653256,-12,6,1001,-262,411,210
329661593,-12,6,1001,-227,376,245
329662126,-11,6,1003,-227,376,245
329664533,-11,6,1003,-227,376,245
329670154,-11,6,1003,-192,376,280
329670688,-11,6,1002,-192,376,280
329678708,-11,6,1002,-262,393,253
329679241,-11,6,1001,-262,393,253
329687263,-11,6,1001,-201,385,262
329687796,-11,6,1002,-201,385,262
329695817,-11,6,1002,-192,420,262
329704361,-11,6,1001,-262,428,218
329712905,-12,6,1001,-262,385,253
329721449,-12,7,1003,-253,428,245
329729994,-12,8,1003,-227,367,236
329738538,-12,7,1001,-253,385,227
329747082,-10,6,1001,-210,315,210
329755627,-11,7,1002,-271,376,218
329763963,-11,7,1002,-210,385,175
329764496,-12,5,1002,-210,385,175
329765449,-12,5,1002,-210,385,175
329772525,-12,5,1002,-192,402,148
329773058,-13,6,1002,-192,402,148
329781079,-13,6,1002,-218,411,175
329781612,-11,7,1005,-218,411,175
329789633,-11,7,1005,-236,376,148
329790166,-11,6,1002,-236,376,148
329798188,-11,7,1001,-201,367,166
329806732,-11,6,1001,-201,411,157
329815277,-12,6,1000,-192,402,148
329823821,-11,6,1002,-175,385,122
329832365,-10,6,1005,-201,341,122
329840909,-11,7,1003,-175,385,96
329849453,-12,6,1002,-245,376,122
329857997,-11,7,1000,-201,393,113
329866333,-11,7,1000,-210,376,105
329866868,-11,6,1000,-210,376,105
329874886,-11,6,1000,-210,376,122
329875419,-10,6,1002,-210,376,122
329883440,-10,6,1002,-218,367,61
329883974,-11,6,1001,-218,367,61
329891995,-11,6,1001,-218,376,70
329892528,-11,7,1003,-218,376,70
329900549,-11,7,1003,-236,428,35
329901082,-12,7,1003,-236,428,35
329909103,-11,6,1001,-245,332,0
329917647,-11,7,1002,-166,437,17
329926192,-12,6,1001,-183,367,43
329934736,-11,7,1002,-201,323,61
329943280,-11,7,1004,-201,402,52
329951826,-11,6,1000,-236,385,87
329960370,-11,7,1001,-201,350,87
329967458,-11,7,1001,-201,350,87
329968714,-11,7,1001,-166,402,87
329969247,-11,7,1002,-166,402,87
329977269,-11,7,1002,-280,393,61
329977802,-11,6,1002,-280,393,61
329985822,-11,6,1002,-157,437,70
329986355,-11,6,1002,-157,437,70
329994374,-11,6,1002,-183,332,96
329994907,-11,7,1002,-183,332,96
330002928,-11,6,1002,-175,376,96
330011473,-12,7,1003,-245,376,52
330020018,-12,7,1002,-210,350,-26
330028563,-12,7,1001,-183,411,-61
330037107,-11,7,1003,-201,393,-105
330045651,-12,6,1001,-175,358,-70
330054195,-11,6,1002,-218,385,-61
330062739,-11,7,1002,-245,350,-78
330068373,-11,7,1002,-245,350,-78
330071084,-11,7,1002,-253,428,-122
330071617,-11,5,1002,-253,428,-122
330079639,-11,5,1002,-227,350,-113
330080172,-11,6,1002,-227,350,-113
330088191,-11,6,1002,-236,376,-78
330088725,-11,6,999,-236,376,-78
330096745,-11,6,999,-218,428,17
330097279,-11,4,1001,-218,428,17
