# IKS4A1 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
264761719,97,-81,1144,-2975,-11506,4138
264770266,104,-49,1134,-6230,-10053,4943
264778810,109,-11,1118,-7297,-8277,5232
264787354,121,25,1094,-6440,-6562,5031
264795899,126,60,1062,-3526,-5232,3657
264804235,126,60,1062,306,-5573,1487
264804768,120,80,1032,306,-5573,1487
264812789,120,80,1032,4541,-6991,-1715
264813322,107,93,1034,4541,-6991,-1715
264821343,107,93,1034,9922,-7953,-4961
264821876,107,79,1044,9922,-7953,-4961
264822411,107,79,1044,9922,-7953,-4961
264829942,115,55,1067,15487,-8251,-6326
264838486,111,49,1089,20335,-7341,-6536
264847030,99,51,1111,23353,-5460,-6685
264855366,99,51,1111,24036,-2922,-7210
264855899,97,53,1127,24036,-2922,-7210
264863918,97,53,1127,23135,-306,-7787
264864451,102,43,1124,23135,-306,-7787
264872471,102,43,1124,21761,2143,-7997
264873004,114,27,1109,21761,2143,-7997
264881025,133,21,1090,19495,4025,-7822
264889569,139,18,1072,16660,4882,-7892
264898114,137,7,1061,14271,4725,-7507
264906658,130,0,1055,13186,4051,-6457
264915202,123,0,1055,13177,3780,-5442
264923538,123,0,1055,13133,4235,-4103
264924072,118,6,1044,13133,4235,-4103
264932093,118,6,1044,12582,4261,-3045
264932626,113,21,1026,12582,4261,-3045
264940647,113,21,1026,11296,3963,-2651
264941180,110,46,1016,11296,3963,-2651
264949201,106,64,1003,9773,3762,-3202
264957745,106,69,994,8391,3333,-4051
264966290,109,76,989,7533,2616,-4917
264974835,106,70,998,6956,1662,-5468
264983379,105,57,1016,7096,1417,-5433
264991716,105,57,1016,7630,2091,-4733
264992249,114,47,1022,7630,2091,-4733
265000269,114,47,1022,7918,3193,-3920
265000802,128,48,1022,7918,3193,-3920
265008823,128,48,1022,7332,4182,-3570
265009356,133,49,1025,7332,4182,-3570
265017375,133,49,1025,6641,4935,-3430
265017908,126,37,1022,6641,4935,-3430
265024473,126,37,1022,6641,4935,-3430
265025936,119,26,1024,5950,5477,-2485
265034481,118,32,1025,5521,5801,-1548
