# IKS4A1 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
156085327,-135,-74,1200,-35595,-4786,45430
156085860,-124,-96,1128,-35595,-4786,45430
156093878,-112,-124,1041,-38132,1461,46620
156102423,-111,-138,948,-35770,6413,49332
156110968,-120,-146,855,-28280,8723,52753
156119511,-143,-153,793,-16922,7945,56962
156128055,-178,-139,763,-3981,4191,61635
156136599,-217,-112,776,8408,-2353,65458
156145142,-254,-76,834,18086,-9983,67865
156146410,-254,-76,834,18086,-9983,67865
156153486,-254,-76,834,23310,-16563,68591
156154019,-282,-27,918,23310,-16563,68591
156162038,-282,-27,918,23240,-20807,66911
156162571,-288,31,995,23240,-20807,66911
156170592,-288,31,995,18786,-22330,62378
156171125,-281,85,1056,18786,-22330,62378
156179145,-281,85,1056,11033,-21236,55816
156179678,-265,119,1097,11033,-21236,55816
156187698,-241,132,1110,980,-17736,48623
156196242,-221,125,1091,-8776,-12547,41413
156204785,-156,69,1153,-14962,-3403,36303
156213329,-244,234,973,-17403,6711,24071
156221872,-199,31,1017,-20081,11777,13396
156230416,-205,-37,927,-23327,17080,15330
156238752,-205,-37,927,-18375,17963,14420
156239285,-202,-53,876,-18375,17963,14420
156247305,-202,-53,876,-12110,18401,13895
156247840,-217,-78,854,-12110,18401,13895
156255858,-217,-78,854,-7402,16143,13895
156256391,-236,-95,841,-7402,16143,13895
156264412,-236,-95,841,-4077,12923,13860
156264945,-237,-108,848,-4077,12923,13860
156272964,-233,-115,862,-2406,8925,14463
156281507,-230,-113,866,-2493,4760,15093
156290051,-218,-108,871,-4821,166,15478
156298594,-193,-101,888,-7411,-4051,15548
156307138,-182,-95,878,-7507,-6851,14840
156315682,-167,-96,897,-7402,-9450,13763
156324226,-146,-102,908,-6212,-10745,12661
156332769,-127,-110,932,-4042,-11322,11663
156341313,-115,-119,946,-2205,-11865,11025
156348402,-115,-119,946,-2205,-11865,11025
156349657,-115,-119,946,-1566,-12705,10692
156350190,-116,-118,962,-1566,-12705,10692
156358208,-116,-118,962,-1102,-14288,9493
156358742,-119,-115,975,-1102,-14288,9493
156366763,-119,-115,975,-682,-16450,7595
156367296,-121,-122,1002,-682,-16450,7595
156375316,-121,-122,1002,-463,-18226,5635
156375850,-122,-139,1040,-463,-18226,5635
156383868,-116,-159,1082,-1671,-19153,3911
156392412,-104,-189,1116,-4795,-19512,2992
156400955,-85,-214,1148,-9528,-18620,3351
156409499,-68,-234,1161,-14866,-16003,4681
156418043,-48,-247,1166,-20912,-12320,6930
156426587,-29,-252,1152,-26626,-6693,9371
156435131,-15,-255,1120,-31351,-341,12136
156443675,-7,-260,1074,-33897,5687,14901
156449516,-7,-260,1074,-33897,5687,14901
156452227,-4,-268,1027,-33993,11445,17858
156460562,-4,-268,1027,-31701,15732,21253
156461096,-8,-276,975,-31701,15732,21253
156469114,-8,-276,975,-27676,18042,24631
156469647,-18,-279,936,-27676,18042,24631
156477668,-18,-279,936,-22373,18847,27982
156478201,-29,-283,912,-22373,18847,27982
156486220,-29,-283,912,-16957,18410,31771
156486753,-38,-271,895,-16957,18410,31771
156494773,-38,-271,895,-10491,17806,34492
156495306,-51,-239,898,-10491,17806,34492
156503325,-67,-207,913,-4322,17666,35481
156511869,-81,-186,935,-131,18130,35533
156520413,-92,-170,948,2073,19110,35210
156528956,-97,-160,957,3290,20055,34623
156537499,-101,-155,955,3596,20833,34405
156546043,-99,-155,945,2485,21096,35227
156550429,-99,-155,945,2485,21096,35227
156554594,-95,-153,922,866,20308,37187
156562931,-95,-153,922,-87,18978,40101
156563464,-93,-152,907,-87,18978,40101
156571485,-93,-152,907,656,17193,43697
156572018,-96,-146,883,656,17193,43697
156580036,-96,-146,883,3263,15023,47293
156580570,-108,-134,861,3263,15023,47293
156588588,-108,-134,861,6046,12425,50863
156589122,-116,-121,846,6046,12425,50863
156597141,-118,-90,827,10675,8496,53663
156605685,-129,-54,838,18637,3745,53917
156614228,-155,-29,866,26311,472,52902
156622772,-182,-6,888,30520,-1461,52333
156631316,-207,33,885,31106,-3893,52220
156639860,-234,81,880,30590,-7813,50942
156648196,-234,81,880,30397,-13037,47407
156648729,-259,120,881,30397,-13037,47407
156651552,-259,120,881,30397,-13037,47407
156656757,-259,120,881,30948,-19232,42551
156657290,-277,149,881,30948,-19232,42551
156665310,-277,149,881,32646,-26538,36995
156665843,-288,173,878,32646,-26538,36995
156673863,-288,173,878,36968,-34825,29916
156674396,-304,207,884,36968,-34825,29916
156682413,-322,244,919,43172,-42971,20151
156690957,-327,269,977,47223,-49455,8470
156699501,-312,271,1031,46952,-54040,-3176
156708045,-281,258,1072,43435,-57032,-14000
156716589,-239,221,1113,40197,-58432,-23905
156725133,-205,159,1163,38010,-56656,-32322
156733676,-172,81,1198,35463,-51222,-37152
156742012,-172,81,1198,32716,-44073,-37852
156742545,-142,12,1209,32716,-44073,-37852
156750566,-142,12,1209,31351,-36050,-35945
156751099,-119,-16,1209,31351,-36050,-35945
156752467,-119,-16,1209,31351,-36050,-35945
156759127,-119,-16,1209,31911,-26258,-34160
156759660,-106,-42,1218,31911,-26258,-34160
156767679,-106,-42,1218,31561,-15198,-31097
156768212,-89,-72,1209,31561,-15198,-31097
156776233,-81,-91,1190,30808,-5048,-25943
156784777,-84,-86,1175,29356,4095,-19993
156793320,-101,-45,1157,25348,12652,-14936
156801864,-124,1,1134,18445,20553,-12346
156810408,-143,31,1100,10403,26162,-12372
156818951,-157,39,1069,3613,30038,-14192
156827495,-164,40,1041,-883,32698,-16581
156835831,-164,40,1041,-1732,34693,-20046
156836364,-164,44,1020,-1732,34693,-20046
156844384,-164,44,1020,-1968,36093,-24570
156844918,-160,36,1008,-1968,36093,-24570
156852937,-160,36,1008,-3893,36995,-28691
156853470,-157,9,991,-3893,36995,-28691
156861490,-157,-35,975,-8146,37695,-30555
156870034,-156,-61,953,-11620,37992,-30493
156878578,-161,-82,927,-10876,38001,-30983
156887121,-167,-132,925,-8592,37555,-30126
156895666,-176,-152,919,-7280,36102,-26311
156904209,-193,-158,907,-6571,33853,-22207
156912544,-193,-158,907,-5530,30353,-18401
156913077,-215,-152,889,-5530,30353,-18401
156921098,-215,-152,889,-3412,25340,-15636
156921631,-225,-134,871,-3412,25340,-15636
156929651,-225,-134,871,-1242,18733,-14787
156930184,-225,-113,871,-1242,18733,-14787
156938203,-225,-113,871,-122,11882,-15496
156938736,-223,-101,887,-122,11882,-15496
156946755,-220,-91,904,498,5678,-17263
156954468,-220,-91,904,498,5678,-17263
156955307,-214,-76,932,1557,962,-20632
156963852,-200,-73,958,1251,-1881,-24797
156972395,-173,-84,981,-2161,-3158,-27720
156980939,-137,-99,986,-9467,-3578,-28446
156989275,-137,-99,986,-16380,-3570,-27938
156989808,-112,-110,978,-16380,-3570,-27938
156997827,-112,-110,978,-18926,-2843,-26687
156998360,-103,-118,970,-18926,-2843,-26687
157006379,-103,-118,970,-16642,-1513,-25663
157006912,-100,-119,960,-16642,-1513,-25663
157014932,-100,-119,960,-11620,-236,-24228
157015465,-99,-126,962,-11620,-236,-24228
157023487,-100,-125,963,-6177,945,-21577
157032030,-107,-107,964,-1715,1233,-18838
157040573,-126,-85,964,2056,210,-16992
157049116,-142,-61,976,6195,-2581,-15863
157055373,-142,-61,976,6195,-2581,-15863
157057668,-149,-43,997,9275,-6308,-15653
157066212,-149,-30,1027,9808,-10500,-15793
157074547,-149,-30,1027,8242,-14297,-15872
157075080,-150,-26,1060,8242,-14297,-15872
157083099,-150,-26,1060,5337,-16616,-15295
157083632,-139,-33,1095,5337,-16616,-15295
157091653,-139,-33,1095,1767,-16808,-13632
157092186,-127,-40,1118,1767,-16808,-13632
157100206,-127,-40,1118,-1820,-15277,-11165
157100739,-120,-40,1133,-1820,-15277,-11165
157108760,-117,-25,1131,-6343,-12617,-8041
157117304,-110,6,1117,-11532,-9835,-5678
157125848,-108,50,1099,-17062,-6982,-5670
157134391,-101,69,1078,-22697,-4550,-7708
157142934,-89,56,1061,-27072,-2388,-9178
157151479,-81,42,1051,-30257,87,-9686
157156489,-81,42,1051,-30257,87,-9686
157160032,-77,22,1039,-34107,3675,-9003
157168366,-77,22,1039,-38631,7560,-6361
157168899,-69,-4,1009,-38631,7560,-6361
157176919,-69,-4,1009,-41606,11112,-1820
157177452,-63,-29,970,-41606,11112,-1820
157185473,-63,-29,970,-40985,14122,3867
157186006,-61,-36,928,-40985,14122,3867
157194025,-61,-36,928,-35656,16082,9695
157194558,-65,-24,884,-35656,16082,9695
157202577,-79,0,857,-26503,16485,15050
157211120,-103,32,843,-17368,16108,19311
157219664,-160,83,757,-8618,11821,21918
157228208,-238,140,665,-1216,-3920,20877
157236752,-295,160,710,2598,-23467,16292
157245295,-305,131,873,5853,-35341,11585
157253839,-284,107,1024,11996,-35673,7918
157257394,-284,107,1024,11996,-35673,7918
157262183,-284,107,1024,18226,-31762,5670
157262716,-243,98,1115,18226,-31762,5670
157270735,-243,98,1115,18742,-24753,4375
157271268,-205,99,1208,18742,-24753,4375
157279288,-205,99,1208,11243,-14245,4165
157279821,-185,88,1254,11243,-14245,4165
157287842,-185,88,1254,-481,-4007,5617
157288375,-182,70,1237,-481,-4007,5617
157296395,-187,53,1190,-12083,4147,8085
157304938,-193,43,1140,-20938,11908,10920
157313482,-186,40,1078,-24237,17911,14087
157322026,-190,41,1051,-23152,22522,17018
157330569,-183,49,1009,-22942,27247,19915
157339113,-191,56,964,-20387,30082,22408
157347658,-199,64,922,-14568,30415,24333
157356202,-219,80,914,-7918,28183,25252
157358509,-219,80,914,-7918,28183,25252
157364545,-219,80,914,-4471,25532,25165
157365078,-235,93,919,-4471,25532,25165
157373098,-235,93,919,-4261,23021,23983
157373631,-254,110,908,-4261,23021,23983
157381652,-254,110,908,-5136,20133,21262
157382185,-268,119,892,-5136,20133,21262
157390204,-268,119,892,-6020,14848,18733
157390737,-272,118,869,-6020,14848,18733
157398755,-257,95,859,-5853,8793,16126
157407298,-237,49,859,-5022,3018,15513
157415843,-232,7,843,-2371,-3535,17972
157424388,-233,-7,830,2388,-12040,21831
157432931,-239,-3,850,7498,-20186,25383
157441475,-238,-1,848,10552,-27020,28831
157450019,-218,20,847,15058,-35262,32410
157458355,-218,20,847,21743,-44126,34028
157458888,-207,67,871,21743,-44126,34028
157459422,-207,67,871,21743,-44126,34028
157466953,-207,67,871,25602,-50137,32812
157467486,-195,101,902,25602,-50137,32812
157475506,-195,101,902,25620,-53681,30957
157476039,-185,119,922,25620,-53681,30957
157484061,-167,141,903,24710,-57592,29330
157492605,-175,157,929,24447,-61180,26118
157501147,-159,149,943,21376,-61145,23030
157509692,-136,155,943,18436,-59885,20545
157518236,-102,152,943,16975,-57242,17307
157526779,-93,146,955,16450,-54337,15365
157535322,-82,167,941,15338,-50986,13886
157543659,-82,167,941,17071,-50093,8592
157544192,-73,236,888,17071,-50093,8592
157552213,-73,236,888,20413,-48947,-2362
157552746,-90,246,917,20413,-48947,-2362
157560558,-90,246,917,20413,-48947,-2362
157560774,-90,246,917,22478,-44905,-10841
157561307,-83,191,951,22478,-44905,-10841
157569327,-83,191,951,23511,-41903,-14630
157569860,-69,150,967,23511,-41903,-14630
157577879,-81,112,996,21393,-37913,-16808
157586423,-84,74,996,17316,-34125,-16555
157594966,-60,56,1014,13781,-31071,-15067
157603509,-31,38,1009,10736,-26932,-13265
157612054,-14,34,1011,8058,-23406,-10351
157620599,-13,37,1024,4060,-18970,-8102
157629142,-15,26,1010,-1347,-13982,-5617
157637477,-15,26,1010,-6571,-10911,-1513
157638010,-20,32,1007,-6571,-10911,-1513
157646031,-20,32,1007,-11961,-7743,1601
157646564,-14,32,982,-11961,-7743,1601
157654585,-14,32,982,-15338,-6702,4707
157655118,-19,40,968,-15338,-6702,4707
157661475,-19,40,968,-15338,-6702,4707
157663146,-19,40,968,-16581,-6142,6361
157663679,-20,37,948,-16581,-6142,6361
157671698,-25,34,944,-16301,-7157,8058
157680243,-20,24,936,-15811,-8330,9940
157688787,-17,38,938,-14253,-10850,13002
157697330,-17,61,946,-12565,-12460,14551
157705874,-14,81,951,-10412,-14008,15662
157714418,2,100,947,-7953,-15723,17561
157722752,2,100,947,-5600,-18182,19643
157723285,8,137,955,-5600,-18182,19643
157731305,8,137,955,-3552,-20046,20606
157731839,9,173,954,-3552,-20046,20606
157739860,9,173,954,-1382,-22505,20536
157740393,10,212,949,-1382,-22505,20536
157748413,10,212,949,936,-26180,18637
157748947,15,256,949,936,-26180,18637
157756965,15,256,949,2826,-30161,14988
157757498,23,301,954,2826,-30161,14988
157762401,23,301,954,2826,-30161,14988
157765526,30,342,958,4462,-34282,9161
157774070,39,371,964,6527,-38683,883
157782614,50,372,978,9161,-43741,-9406
157791157,70,327,1004,13851,-49647,-19958
157799700,94,250,1045,20798,-55807,-28428
157808037,94,250,1045,26206,-61136,-33600
157808570,108,184,1107,26206,-61136,-33600
157816591,108,184,1107,26810,-64155,-36102
157817124,121,128,1184,26810,-64155,-36102
157825144,121,128,1184,21831,-63700,-36767
157825677,142,90,1250,21831,-63700,-36767
157833695,142,90,1250,12871,-60838,-36583
157834229,176,44,1282,12871,-60838,-36583
157842249,197,-10,1303,1863,-55370,-34851
157850792,208,-68,1306,-7945,-46401,-31605
157859335,221,-140,1282,-15653,-33600,-26355
157863513,221,-140,1282,-15653,-33600,-26355
157867887,223,-210,1230,-20186,-18567,-16537
157876431,218,-242,1154,-21910,-3342,-2546
157884975,208,-226,1066,-21411,9572,13711
157893311,208,-226,1066,-20265,18698,29408
157893844,189,-172,983,-20265,18698,29408
157901864,189,-172,983,-17351,24272,42288
157902398,162,-105,910,-17351,24272,42288
157910416,162,-105,910,-10500,25760,51870
157910949,120,-46,826,-10500,25760,51870
157918969,95,7,778,1295,21910,59937
157927513,78,84,769,16415,13825,65353
157936057,56,175,823,31911,3605,67847
157944602,31,266,917,42857,-5442,66902
157953144,16,351,1007,46795,-11935,62308
157961688,12,418,1086,43758,-16423,54057
157964411,12,418,1086,43758,-16423,54057
157970032,12,418,1086,36373,-19005,41965
157970565,12,468,1157,36373,-19005,41965
157978586,12,468,1157,26792,-18655,25935
157979119,11,501,1229,26792,-18655,25935
157987139,11,501,1229,15426,-15715,6825
157987672,31,505,1271,15426,-15715,6825
157995692,31,505,1271,4025,-10377,-12775
157996225,77,450,1298,4025,-10377,-12775
158004246,127,334,1295,-6860,-3132,-28323
158012790,168,201,1269,-16651,4191,-36417
158021333,194,93,1231,-25471,11313,-38307
158029877,220,11,1179,-31596,17771,-35822
158038421,233,-46,1131,-33127,23817,-30948
158046965,233,-90,1091,-31587,29277,-24570
158055301,233,-90,1091,-30170,33967,-16362
158055834,222,-121,1054,-30170,33967,-16362
158063855,222,-121,1054,-30870,37616,-6755
158064388,203,-142,1013,-30870,37616,-6755
158065549,203,-142,1013,-30870,37616,-6755
158072417,203,-142,1013,-32733,39803,3377
158072950,177,-141,969,-32733,39803,3377
158080971,177,-141,969,-35936,39620,12827
158081504,157,-127,928,-35936,39620,12827
158089523,150,-121,889,-42297,36391,21752
158098066,149,-138,851,-50575,29968,30441
158106610,149,-169,822,-56000,20921,38788
158115153,153,-204,814,-57330,10010,47582
158123696,153,-230,818,-56122,-1933,57513
158132241,138,-214,834,-52753,-13160,67532
158140577,138,-214,834,-48116,-22636,75888
158141110,123,-194,853,-48116,-22636,75888
158149130,123,-194,853,-43627,-30030,83002
158149663,119,-126,878,-43627,-30030,83002
158157684,119,-126,878,-41063,-35175,87106
158158217,102,-60,892,-41063,-35175,87106
158166236,102,-60,892,-37983,-38202,88366
158166770,78,11,912,-37983,-38202,88366
158174789,45,67,929,-34877,-38360,86047
158183332,16,122,949,-30817,-35962,80692
158191876,10,167,966,-24508,-32287,71645
158200420,28,170,993,-17587,-27580,60375
158208965,77,114,1020,-12783,-22461,49525
158217508,142,26,1038,-12005,-18751,43662
158226053,185,-35,1055,-13798,-16773,43575
158234388,185,-35,1055,-14087,-13807,45570
158234921,196,-58,1074,-14087,-13807,45570
158242939,196,-58,1074,-11296,-8968,47993
158243472,201,-53,1077,-11296,-8968,47993
158251493,201,-53,1077,-7140,-4042,49997
158252026,208,-33,1059,-7140,-4042,49997
158260046,208,-33,1059,-4235,-1610,51318
158260579,202,2,1040,-4235,-1610,51318
158267559,202,2,1040,-4235,-1610,51318
158268607,176,51,1033,-4261,-1408,51012
158277151,142,97,1030,-4576,-2012,47897
158285694,105,135,1027,-2170,-2730,42078
158294238,66,160,1032,2975,-3351,33967
158302781,37,173,1049,8015,-3876,24368
158311325,21,167,1076,10237,-3998,14402
158319661,21,167,1076,8268,-3937,5267
158320194,18,143,1103,8268,-3937,5267
158328215,18,143,1103,2318,-3438,-1916
158328748,23,113,1137,2318,-3438,-1916
158336768,23,113,1137,-7735,-2152,-6693
158337301,48,75,1165,-7735,-2152,-6693
158345321,48,75,1165,-20046,988,-8645
158345854,78,45,1182,-20046,988,-8645
158353873,97,26,1179,-28796,7437,-9843
158362418,121,9,1157,-35831,16056,-10718
158368466,121,9,1157,-35831,16056,-10718
158370968,142,-19,1108,-39611,25891,-10902
158379512,151,-48,1037,-39602,35385,-9922
158388056,144,-61,965,-37415,42411,-8032
158396600,132,-71,886,-32978,46410,-6247
158404936,132,-71,886,-24911,46716,-4243
158405469,115,-87,807,-24911,46716,-4243
158413490,115,-87,807,-15610,41413,-1820
158414022,94,-102,739,-15610,41413,-1820
158422042,94,-102,739,-7962,30607,1242
158422576,66,-122,702,-7962,30607,1242
158430596,42,-148,697,-1942,16380,5276
158439139,27,-158,718,3255,1198,10001
158447683,28,-145,751,8242,-13903,14805
158456227,46,-131,814,12083,-28052,18987
158464771,87,-140,901,11926,-38701,23537
158469366,87,-140,901,11926,-38701,23537
158473116,87,-140,901,8365,-45123,28997
158473649,119,-135,967,8365,-45123,28997
158481670,119,-135,967,3088,-48483,35385
158482203,152,-121,1019,3088,-48483,35385
158490223,152,-121,1019,-3027,-48317,41501
158490756,170,-97,1066,-3027,-48317,41501
158498775,170,-97,1066,-7568,-43697,45456
158499308,168,-56,1106,-7568,-43697,45456
158507328,182,-17,1170,-8548,-34807,46637
158515872,203,42,1237,-7393,-17806,42778
158524415,195,26,1232,-6203,848,37607
158532959,163,-43,1196,-9187,15715,37187
158541503,123,-90,1133,-14953,24281,41046
158549839,123,-90,1133,-19031,26355,46515
158550372,100,-101,1063,-19031,26355,46515
158558390,100,-101,1063,-19215,23240,50146
158558923,88,-72,1009,-19215,23240,50146
158566943,88,-72,1009,-17220,18095,50330
158567477,82,-51,1008,-17220,18095,50330
158570508,82,-51,1008,-17220,18095,50330
158575505,82,-51,1008,-16502,13107,49061
158576037,83,-16,1022,-16502,13107,49061
158584058,81,0,1038,-17736,9432,47267
158592602,80,4,1056,-21866,7735,46891
158601146,76,20,1007,-21157,8653,45360
158609690,61,34,976,-13553,9117,42936
158618025,61,34,976,-4165,8723,40547
158618558,46,38,943,-4165,8723,40547
158626577,46,38,943,3552,5223,38911
158627110,25,73,902,3552,5223,38911
158635130,25,73,902,10351,-1881,35560
158635663,1,121,893,10351,-1881,35560
158643682,1,121,893,16668,-7813,28612
158644215,-10,160,908,16668,-7813,28612
158652234,-20,184,961,21560,-12950,20833
158660778,-11,205,1018,20501,-16196,13300
158669322,0,213,1051,14761,-17193,5250
158671422,0,213,1051,14761,-17193,5250
158677874,7,190,1060,8286,-17403,-2493
158686418,2,178,1060,4366,-17823,-10097
158694752,2,178,1060,5031,-16948,-17963
158695285,9,155,1072,5031,-16948,-17963
158703305,9,155,1072,8225,-14358,-25418
158703839,23,126,1092,8225,-14358,-25418
158711859,23,126,1092,11287,-10202,-31578
158712392,38,91,1106,11287,-10202,-31578
158720411,38,91,1106,13483,-5197,-36321
158720944,47,59,1107,13483,-5197,-36321
158728964,54,31,1091,15286,-446,-40013
158737508,61,-1,1076,16047,2887,-42603
158746051,65,-31,1062,14638,4611,-43872
158754594,70,-57,1048,13396,5162,-44458
158763138,79,-83,1047,14743,5845,-44852
158771681,88,-104,1059,17675,7463,-44756
158772533,88,-104,1059,17675,7463,-44756
158780192,94,-116,1077,20343,9388,-43898
158788529,94,-116,1077,21148,11978,-42507
158789062,100,-112,1102,21148,11978,-42507
158797080,100,-112,1102,19363,15120,-41405
158797613,104,-91,1112,19363,15120,-41405
158805633,104,-91,1112,15426,18261,-41011
158806166,104,-69,1112,15426,18261,-41011
158814184,104,-69,1112,10263,21428,-40827
158814718,101,-57,1098,10263,21428,-40827
158822738,88,-47,1080,5328,24176,-40582
158831281,79,-47,1060,1128,26713,-40276
158839826,71,-54,1028,-2695,28113,-39576
158848369,63,-63,1017,-7113,28428,-38088
158856913,51,-85,990,-8863,28183,-35428
158865457,43,-106,981,-6956,27352,-32077
158873377,43,-106,981,-6956,27352,-32077
158873801,43,-106,981,-5591,25943,-27790
158874334,42,-112,981,-5591,25943,-27790
158882354,42,-112,981,-6676,24552,-22811
158882887,40,-105,988,-6676,24552,-22811
158890907,40,-105,988,-10946,23231,-17718
158891440,45,-94,987,-10946,23231,-17718
158899461,45,-94,987,-15137,21822,-13020
158899994,47,-83,988,-15137,21822,-13020
158908015,39,-77,992,-17596,21857,-8872
158916558,38,-66,986,-17097,23187,-4410
158925103,36,-48,971,-14271,24893,-78
158933647,29,-21,954,-12538,26013,3622
158942191,17,12,941,-11777,26468,6545
158950734,1,39,928,-11725,26897,8242
158959071,1,39,928,-10613,27055,8758
158959604,-10,52,916,-10613,27055,8758
158967623,-10,52,916,-8846,26118,8461
158968156,-17,55,904,-8846,26118,8461
158974514,-17,55,904,-8846,26118,8461
158976185,-17,55,904,-7332,23091,7717
158976718,-24,53,899,-7332,23091,7717
158984739,-24,53,899,-6825,19022,7113
158985272,-28,34,916,-6825,19022,7113
158993293,-34,35,922,-8443,14166,7341
159001837,-29,33,942,-10360,8592,6387
159010381,-16,11,962,-13930,3657,5066
159018925,-6,-15,1001,-17421,236,4856
159027469,7,-44,1013,-21315,-1093,5810
159035804,7,-44,1013,-20553,-2371,7743
159036338,8,-64,1010,-20553,-2371,7743
159044356,8,-64,1010,-16835,-2380,10062
159044889,12,-77,1012,-16835,-2380,10062
159052910,12,-77,1012,-12871,-2161,13063
159053443,23,-70,1008,-12871,-2161,13063
159061463,23,-70,1008,-8793,-2003,16205
159061996,26,-56,1010,-8793,-2003,16205
159070016,28,-40,1021,-4497,-1015,18698
159075441,28,-40,1021,-4497,-1015,18698
159078567,34,-23,1035,315,848,20265
159087110,38,-6,1047,4322,3482,21148
159095654,35,15,1065,7673,6693,20816
159104198,33,25,1085,9555,10491,19267
159112533,33,25,1085,8680,14647,17885
159113066,28,21,1093,8680,14647,17885
159121087,28,21,1093,6116,17578,17018
159121620,19,17,1085,6116,17578,17018
159129642,19,17,1085,3692,19451,15618
159130175,0,18,1078,3692,19451,15618
159138195,0,18,1078,1758,20772,13720
159138728,-7,21,1067,1758,20772,13720
159146748,3,16,1054,638,21437,11480
159155292,23,0,1036,-420,21140,9572
159163836,42,-18,1012,-1706,19153,8881
159172379,52,-37,994,-1505,15575,9397
159176557,52,-37,994,-1505,15575,9397
159180931,58,-55,991,875,11322,10692
159189476,62,-68,1006,4795,7218,12617
159197812,62,-68,1006,9511,4296,14822
159198345,65,-69,1034,9511,4296,14822
159206363,65,-69,1034,12976,2458,16721
159206896,61,-55,1067,12976,2458,16721
159214915,61,-55,1067,14796,2117,17456
159215448,46,-30,1102,14796,2117,17456
159223469,46,-30,1102,15058,3465,16625
159224001,30,-6,1137,15058,3465,16625
159232020,21,12,1161,12871,6475,14516
159240564,19,24,1161,8155,10552,11523
159249108,18,28,1140,2765,14866,7936
159257652,14,27,1102,-1041,19390,4130
159266195,12,32,1050,-2747,23712,-26
159274530,12,32,1050,-2301,26346,-4252
159275063,16,24,995,-2301,26346,-4252
159277471,16,24,995,-2301,26346,-4252
159283091,16,24,995,402,27186,-7420
159283624,15,0,951,402,27186,-7420
159291644,15,0,951,4803,26346,-8933
159292177,10,-25,920,4803,26346,-8933
159300197,3,-44,905,9205,24141,-9117
159308740,-6,-56,897,12468,20475,-8645
159317284,-17,-61,901,15400,15846,-7945
159325829,-35,-58,923,18156,10885,-7420
159334372,-49,-45,956,19442,6615,-7411
159342915,-59,-27,987,18138,3500,-8321
159351251,-59,-27,987,15715,2038,-10666
159351784,-65,-12,1007,15715,2038,-10666
159359804,-65,-12,1007,13343,1872,-13903
159360338,-71,-7,1019,13343,1872,-13903
159368356,-71,-7,1019,11112,2607,-17185
159368889,-75,-12,1024,11112,2607,-17185
159376909,-75,-12,1024,9493,4138,-20072
159377442,-76,-15,1016,9493,4138,-20072
159378395,-76,-15,1016,9493,4138,-20072
159385472,-78,-16,1005,9091,6063,-22688
159394016,-77,-14,987,9362,8443,-25121
159402559,-79,-5,961,9948,10622,-27501
159411104,-76,1,934,10745,11786,-29960
159419648,-79,-7,928,9905,11908,-32217
159427983,-79,-7,928,7883,12013,-33880
159428516,-85,-22,909,7883,12013,-33880
159436537,-85,-22,909,7988,11436,-35262
159437070,-89,-41,878,7988,11436,-35262
159445090,-89,-41,878,10657,9423,-35892
159445623,-98,-78,859,10657,9423,-35892
159453643,-98,-78,859,14166,6448,-34790
159454176,-108,-118,864,14166,6448,-34790
159462196,-109,-139,878,17482,3010,-32366
159470739,-113,-141,899,19967,-341,-29767
159479283,-120,-132,933,21472,-3447,-27658
159487828,-131,-111,967,22076,-5433,-26731
159496371,-135,-89,998,21341,-6256,-27142
159504914,-139,-70,1018,18873,-5792,-28455
159513251,-139,-70,1018,15233,-4602,-30695
159513784,-141,-55,1028,15233,-4602,-30695
159521805,-141,-55,1028,10535,-3342,-32935
159522338,-135,-63,1029,10535,-3342,-32935
159530358,-135,-63,1029,5950,-2065,-34335
159530891,-126,-86,1027,5950,-2065,-34335
159538911,-126,-86,1027,2493,-350,-34685
159539444,-117,-105,1016,2493,-350,-34685
159547463,-117,-105,1016,638,1531,-34256
159547995,-106,-116,995,638,1531,-34256
159556016,-97,-122,976,43,2791,-33477
159564559,-91,-132,963,-516,3316,-31928
159573103,-85,-139,951,-1557,3071,-29688
159580400,-85,-139,951,-1557,3071,-29688
159581655,-82,-141,940,-1391,2275,-27151
159590199,-84,-139,937,367,1522,-25086
159598742,-86,-137,933,2913,612,-22741
159607078,-86,-137,933,5363,-638,-21052
159607611,-79,-130,942,5363,-638,-21052
159615632,-79,-130,942,6466,-1837,-19888
159616165,-73,-135,957,6466,-1837,-19888
159624183,-73,-135,957,6160,-2861,-17911
159624716,-69,-147,970,6160,-2861,-17911
159632737,-69,-147,970,6413,-3456,-15365
159633270,-69,-147,979,6413,-3456,-15365
159641290,-69,-147,979,7455,-3561,-12740
159641824,-73,-136,988,7455,-3561,-12740
159649845,-81,-102,994,7936,-3368,-11016
159658390,-90,-56,999,6781,-3395,-11812
159666933,-94,-32,1006,5582,-3150,-13895
159675477,-98,-15,1003,4348,-2371,-15811
159681526,-98,-15,1003,4348,-2371,-15811
159684029,-102,-1,995,3570,-1872,-18138
159692572,-107,-1,989,4112,-1706,-20405
159700907,-107,-1,989,6107,-1356,-22102
159701440,-109,-6,986,6107,-1356,-22102
159709462,-109,-6,986,8890,-1338,-23283
159709995,-103,-11,981,8890,-1338,-23283
159718015,-103,-11,981,11803,-2030,-23817
159718548,-95,-13,989,11803,-2030,-23817
159726567,-95,-13,989,13335,-2467,-24368
159727100,-97,-5,1012,13335,-2467,-24368
159735119,-97,-5,1012,12792,-2703,-25217
159735653,-99,2,1035,12792,-2703,-25217
159743671,-98,6,1054,11313,-2012,-26390
159752214,-95,0,1064,9581,-385,-27772
159760758,-89,-16,1066,7280,1741,-28376
